sentence_id,statement_id,sentence,prediction,targets,labels,confidence
8403,SID_295,Human Resources conducts background checks on all considered applicants and requires the completion of form I-9 (Employment Eligibility Verication) which is then submitted via the E-Verify system to ensure that government records match the personal information provided by the applicant,0,0,c2 (operations),0.6554543415968569
8406,SID_295,Corporation,0,0,approval,0.6383558038085024
8411,SID_295,"Please provide additional information on the entitys structure, activities and supply chains Aiphone Corporation is a subsidiary of AIPHONE CO., LTD",0,0,approval,0.5807817757017094
8412,SID_295,"(TYO: 6718), based in Japan",0,0,approval,0.6492915576730843
8413,SID_295,Aiphone is known for manufacturing intercom and access control systems,0,0,signature,0.6140674999574204
8414,SID_295,"The majority of SKUs Aiphone Corporation carries are produced by AIPHONE CO., LTD, which has manufacturing facilities in Japan, Thailand, and Vietnam",0,0,signature,0.6268367373150816
8415,SID_295,"Monthly or semi-monthly orders are placed to AIPHONE CO., LTD for nished products and parts with Aiphone Corporation receiving regular shipments via container and air freight originating from Thailand and Japan",0,0,signature,0.6179682504358216
8416,SID_295,"Aiphone Corporation is based in Redmond, WA and serves the Americas and Caribbean region, with most sales concentrated in the United States and Canada",0,0,signature,0.6425427197663681
8417,SID_295,These sales are facilitated through dealer and distributor networks,0,0,c1 (reporting entity),0.5951716440242586
8418,SID_295,"Activities are typical of a sales-focused company including, but not limited to, meeting with dealers and distributors, attending industry trade shows, leading product training sessions, developing system specications for projects, providing technical support and customer service, and marketing Aiphones products and services",0,0,signature,0.6378416917416146
8419,SID_295,Aiphone Corporation also engages in the production and repair of intercoms,0,0,signature,0.6467008206225857
8420,SID_295,The products Aiphone Corporation produces in the United States are mainly for the North American market,0,0,signature,0.6260000831006904
8422,SID_295,Electronic components are sourced from authorized parts distributors located in the United States,0,0,c1 (reporting entity),0.6505001863704278
8423,SID_295,"Items such as panels, labels, and screws are sourced mainly from local vendors and almost exclusively from US-based companies",0,0,c1 (reporting entity),0.6266462679502884
8424,SID_295,Does the entity currently have policies and due diligence processes in place related to forced labour and/or child labour? No,1,1,c2 (operations),0.9092978401397434
8427,SID_295,"If yes, has the entity identified forced labour or child labour risks related to any of the following aspects of its activities and supply chains",0,0,c2 (structure),0.6229020145457786
8428,SID_295,Tier two suppliers,0,0,c2 (structure),0.6608725222959418
8429,SID_295,Tier three suppliers,0,0,c2 (structure),0.6428663457229141
8430,SID_295,Suppliers further down the supply chain than tier three,0,0,c2 (structure),0.5837313275806747
8431,SID_295,Has the entity identified forced labour or child labour risks in its activities and supply chains related to any of the following sectors and industries,0,0,c2 (structure),0.6731126626949983
8432,SID_295,"Mining, quarrying, and oil and gas extraction",0,0,c2 (structure),0.6941267771046455
8433,SID_295,Manufacturing 10,0,0,c2 (structure),0.6574528478028756
8435,SID_295,Electrical components utilized in manufacturing of devices represent the largest risk of forced or child labor in Aiphone Corporations supply chain,0,0,c2 (structure),0.5694210473970777
8436,SID_295,Companies who design components often have global footprints and utilize contract labor (whom often sub-contract) to meet their manufacturing needs,0,0,c2 (structure),0.6526180077762868
8437,SID_295,Many semiconductor devices and PCBs are manufactured in localities known to have recent incidents of forced and/or child labor,0,0,c2 (structure),0.5665245309086631
8438,SID_295,Aiphone Corporations exposure to end products manufactured from mined commodities also carries a risk of forced or child labor,0,0,c2 (structure),0.5411551686190349
8444,SID_295,We do not have visibility on the full map of suppliers the smelters producing semi-finished metal (used by our vendors) utilize which presents a risk,0,1,c1 (reporting entity),0.4958825265347175
8444,SID_295,We do not have visibility on the full map of suppliers the smelters producing semi-finished metal (used by our vendors) utilize which presents a risk,0,1,c2 (structure),0.4958825265347175
13206,SID_369,"Also, Lamb Ford will, as much as possible, communicate with affected individuals and appropriate authorities to determine what kinds of support and compensation can be provided",0,0,c2 (supply chains),0.5723247091426167
8458,SID_295,Does the entity currently provide training to employees on forced labour and/or child labour? No 16,0,1,c2 (structure),0.17619855030739287
8461,SID_295,Does the entity currently have policies and procedures in place to assess its effectiveness in ensuring that forced labour and child labour are not being used in its activities and supply chains? No 18,0,1,c3 (risk description),0.11233427260044025
8469,SID_296,"Although we are not aware of any recorded modern slavery incidents in our business in 2023, we are committed to continuous improvement",1,1,c2 (structure),0.6919376910087289
8489,SID_296,"ABOUT SATURN Legacy Saturn assets assemble an attractive portfolio of free-cash flowing, low-decline operated assets in Southeastern Saskatchewan and West Central Saskatchewan that provide a deep inventory of long-term economic drilling opportunities across multiple zones",0,0,signature,0.6284114962825852
8491,SID_296,"On February 28, 2023, Saturn completed the transformative acquisition of Ridgeback, a producer focused on light oil production in Saskatchewan and Alberta",0,0,approval,0.6246943050981195
8491,SID_296,"On February 28, 2023, Saturn completed the transformative acquisition of Ridgeback, a producer focused on light oil production in Saskatchewan and Alberta",0,0,signature,0.6246943050981195
8492,SID_296,The acquisition provided a new core area for the Company with an entry into the Alberta Cardium play,0,0,signature,0.6132728416486962
8493,SID_296,"These assets benefit from responsibly deployed capital directed to abandonment and reclamation programs with limited inactive liabilities and strong Liability Management Ratings (""LMR"") of over 3x",0,0,signature,0.6026214762804124
8495,SID_296,"INTRODUCTION OUR COMMITMENTS POLICIES & DUE DILIGENCE RISK ASSESSMENT EDUCATION & AWARENESS CONCLUSION The Companys supply chain is a complex network of vendors, suppliers, and service providers that play a critical role in various stages of exploration, production, and distributing processes",0,0,c1 (reporting entity),0.6016571708526237
8496,SID_296,"Saturns vendor composition is comprised of, but not limited to, the following",0,0,c1 (reporting entity),0.5587575517914577
8497,SID_296,Equipment suppliers,0,0,c1 (reporting entity),0.6560787466918063
8498,SID_296,Technology providers,0,0,c1 (reporting entity),0.6918476049436336
8499,SID_296,Engineering and construction firms,0,0,c1 (reporting entity),0.6568534522369595
8500,SID_296,Logistics and transportation companies,0,0,c1 (reporting entity),0.6376643402744068
8501,SID_296,Chemical suppliers,0,0,c1 (reporting entity),0.6596690799120367
8502,SID_296,Services contractors,0,0,c1 (reporting entity),0.6651722241534175
8503,SID_296,Environmental and safety consultants,0,0,c1 (reporting entity),0.6319252660403437
8504,SID_296,"Support services In 2023, Saturns collective vendor base totaled approximately 9,600 active vendors",0,0,c1 (reporting entity),0.6108048740641749
8505,SID_296,Saturn makes concerted efforts to utilize goods and services that have been procured from North America,0,0,c1 (reporting entity),0.6099198542567246
8506,SID_296,Canadian vendors make up 97% of Saturns vendor base,0,0,c1 (reporting entity),0.6057632581080398
8507,SID_296,SUPPLY CHAIN Vendor Locations Canada US 97% Canadian-based Vendors,0,0,c1 (reporting entity),0.6302617981553538
8521,SID_296,"Whistle Blower Policy The Whistleblower Policy implemented by the Organization offers a channel for employees to report any suspicions of misconduct without apprehension of retaliation, discrimination, or negative repercussions",0,0,c2 (operations),0.5453506296513148
8523,SID_296,"This policy is applicable to all employees and contractors working for the Organization and extends to stakeholders such as suppliers, customers, and shareholders, providing them with a means to express any apprehensions regarding Saturn's business practices",0,0,c2 (operations),0.5774819416425708
8525,SID_296,"Saturn acknowledges the possibility of employees within supply chains being vulnerable to child or forced labor, and as of now, Saturn has not uncovered any instances of this within its operations",0,1,c2 (structure),0.627856724665631
8527,SID_296,"We will continue to prioritize sourcing from supply chains predominantly based in the United States and Canada, where the prevalence of child and forced labor is comparatively low",0,0,c2 (operations),0.5218572647311597
8529,SID_296,"8 INTRODUCTION OUR COMMITMENTS POLICIES & DUE DILIGENCE RISK ASSESSMENT EDUCATION & AWARENESS CONCLUSION Mitigating Our Risk The following outlines the steps that we are taking to mitigate any potential risk associated with child labour, forced labour or trafficking",0,0,c2 (operations),0.5627207204111105
8530,SID_296,Prioritize sourcing from supply chains predominantly in the United States and Canada,0,0,c2 (operations),0.6224893960786921
8532,SID_296,Reviewing internal recruitment and hiring practices to implement controls that ensure that employees and consultants are hired voluntarily,0,0,c2 (operations),0.606362705862341
8533,SID_296,"Remediating Our Risk To date, the Company has not discovered any occurrences of child or forced labor following an initial comprehensive evaluation of supply chains",1,1,c2 (structure),0.6526295380524374
4069,SID_243,"In any suspected case of modern slavery, we will immediately address our expectations and relationship, and work to promptly identify those affected by the wrongdoing and provide appropriate remediation",0,0,c2 (supply chains),0.614427846071296
145,SID_201,Burnbrae Farms only deals with reputable service providers and commits to terminating its relationship with any recruiter or employment agent immediately upon discovery of any kind of predatory behaviour described above,0,0,c2 (supply chains),0.385731416193276
162,SID_201,"We engage in constructive dialogue with suppliers whenever corrective actions are necessary, we diligently monitor the progress of these actions from initiation to completion",0,0,c2 (supply chains),0.6422682145015657
8538,SID_296,"Enhanced policies, practices, procedures to mitigate any future risk; or",0,0,c2 (operations),0.5475255174697674
8539,SID_296,Broadened training opportunities to include all stakeholders on the importance of reporting concerns and identifying questionable practices,0,0,c2 (operations),0.5845477751510488
8541,SID_296,"At Saturn, we refuse to provide business to any supplier that we know, or suspect, uses modern slavery to run their business however, we recognize that this can happen without us knowing so",1,0,c2 (operations),0.6642198853142486
8543,SID_296,"As part of Saturns ongoing risk assessment practices, we are committed to",0,0,c2 (operations),0.5621386334373232
8544,SID_296,A regular review of corporate policies as they relate to the Act; and,0,0,c3 (risk description),0.5898808494589963
8548,SID_296,"We guarantee that the Whistleblower Policy is transparent and easily accessible to everyone, providing a secure avenue for reporting any concerns or violations of ethical standards",0,0,c2 (operations),0.5923615496964009
8549,SID_296,"Furthermore, Saturn is actively engaged in reviewing and identifying appropriate training programs tailored to the requirements of the Act",0,0,c2 (operations),0.6096324989997847
8555,SID_298,"Equicapita Canadas Modern Slavery Act Report For the year ended December 31, 2023 Introduction Equicapita (Equicapita Income Trust and Equicapita Income LP, combined Equicapita) is a Calgary-based investment company focused on private-equity investment in the Canadian marketplace",0,0,signature,0.5747297142432566
8559,SID_298,"During the Reporting Period, the Reporting Entities did not have formal processes in place to prevent or reduce forced labour and/or child labour in its supply chain, however, Equicapita was not aware of any child labour, forced labour or other abusive or unsafe working conditions, in the Reporting Entities supply chains, in the Reporting Period",0,1,c2 (operations),0.45957092831450685
8559,SID_298,"During the Reporting Period, the Reporting Entities did not have formal processes in place to prevent or reduce forced labour and/or child labour in its supply chain, however, Equicapita was not aware of any child labour, forced labour or other abusive or unsafe working conditions, in the Reporting Entities supply chains, in the Reporting Period",0,1,c3 (risk description),0.45957092831450685
8561,SID_298,It has successfully partnered with management teams in multiple transactions and continues to grow both the number and scale of portfolio companies,0,0,signature,0.6383182357525468
8562,SID_298,"Head oce for group administrative and leadership operations is located at Suite 300, 4954 Richard Road SW, Calgary, Alberta",0,0,approval,0.6483553300796601
8563,SID_298,"In total, Equicapita, the business, employs 18 permanent sta",0,0,approval,0.5943824206144445
8564,SID_298,"It is estimated that Equicapitas portfolio companies employ approximately 1,200 people working on a full-time equivalent basis",0,0,approval,0.6276111604052426
8565,SID_298,"From an operational perspective, all sta in all ownership and operational entities are located in Canada and the United States, countries considered to be low risk of forced labour and child labour incidences and vulnerability",0,0,signature,0.5449725920294491
8567,SID_298,"Equicapitas majority owned and aliated entities, the Reporting Entities, include the following: Ownership and Management Service Entities Operational Entities Equicapita Income Trust A&R Metal Industries Ltd Equicapita Income LP and GP ESP Salon Sales Inc Equicapita Investment Corp Hallmark Dental Laboratory Limited Equicapita Services LP and GP I-XL Building Products Inc",0,0,approval,0.5895060095236445
8568,SID_298,Ownership and Management Service Entities Operational Entities Omnigence Corp Levys Machine Works Ltd Corpus Partners GP and LP The Master Mechanic Inc Averine Partners GP and LP Master Mechanic Limited Oset GP and LP Metercor Inc Perceptos Partners GP and LP Metercor US Inc Varistream Partners GP and LP Metro Testing & Engineering Ltd Canadian Dental Laboratory Limited Partnership and GP McIntyre Associates Software Ltd 2181376 Alberta Ltd Metro Testing & Engineering Ltd - Western Geotechnical Consultants Ltd Equicapita Employee Share Plan Ltd Nutters Bulk and Natural Foods Inc Equicapita Income (NR) L.P,0,0,approval,0.5702114613115143
8569,SID_298,Protec Dental Laboratories (2021) Inc,0,0,approval,0.6281146291775578
8570,SID_298,Shaw Dental Laboratory Inc,0,0,approval,0.6685229748164617
8571,SID_298,Best Value Ceramics Inc,0,0,approval,0.6704272161421542
8572,SID_298,Smittys Canada Inc,0,0,approval,0.6604063982093196
8573,SID_298,Alberta Ltd,0,0,approval,0.6456070378775299
8574,SID_298,Visage Cosmetics Limited,0,0,approval,0.6773114855801554
8575,SID_298,CBV Cosmetics Limited,0,0,approval,0.6878966168052363
8576,SID_298,Caryl Baker Visage Cosmetics Ltd,0,0,approval,0.6619755947141469
8577,SID_298,Wingenback Ltd,0,0,approval,0.6410761803011388
8578,SID_298,"While some sector targeting is purposeful in the Equicapita portfolio (eg dental and beauty and wellness industries), the commonality of portfolio companies is excellent management teams and Equicapitas majority ownership",0,0,signature,0.6223150799864162
8579,SID_298,"Operating portfolio companies, and their key activities, are described below: A&R Metal Industries Ltd was founded in 1969 and is based in Richmond, British Columbia",0,0,signature,0.5970497657455222
8580,SID_298,"A&R is a leading manufacturer of high-quality metal parts used in the automotive, commercial nishings & architecture, exhaust & ltration, construction & agriculture, and safety industries",0,0,signature,0.6457051915271431
8581,SID_298,"ESP Salon Sales Inc was founded in 1990 and is headquartered in Saskatoon, Saskatchewan, with 7 additional locations across Canada",0,0,approval,0.6504847635503525
8581,SID_298,"ESP Salon Sales Inc was founded in 1990 and is headquartered in Saskatoon, Saskatchewan, with 7 additional locations across Canada",0,0,signature,0.6504847635503525
8582,SID_298,"ESP is a leading wholesale distributor of hair and beauty products to professional stylists and salons across ve provinces with over 4,000 active customers, best in class suppliers and approximately 100 employees",0,0,approval,0.6186559256639906
8582,SID_298,"ESP is a leading wholesale distributor of hair and beauty products to professional stylists and salons across ve provinces with over 4,000 active customers, best in class suppliers and approximately 100 employees",0,0,signature,0.6186559256639906
8583,SID_298,"Founded in 1981 and based in Halifax, Hallmark Dental Laboratory Limited is the largest dental laboratory in Atlantic Canada serving greater than 500 dentists with a long-standing reputation of technical leadership, customer service and education",0,0,signature,0.6327604136471049
8584,SID_298,"Founded in 1983, I-XL Building Products Inc is one of the largest importers and distributors of brick, stone and building products in Canada with roots dating back to 1912",0,0,signature,0.6414886584168031
8585,SID_298,"With a focus on premier products from around the world, I-XL oers customers one of the most comprehensive selections of building envelope products available",0,0,signature,0.62602425729242
8586,SID_298,"Located in Calgary, Levy's Machine Works Ltd was founded in 1980 and is a custom design and specialty manufacturing company that services a diverse customer base in the energy, electronics, medical, agriculture, aviation and instrumentation sectors",0,0,signature,0.640899888701388
8587,SID_298,"Founded in 1982, The Master Mechanic Inc is one of the leading franchisors of aftermarket automotive maintenance and repair service centers in Ontario",0,0,signature,0.648985086190056
8588,SID_298,"With 39 locations located throughout Ontario, Master Mechanic has established enduring franchisee relationships and a reputation for outstanding customer service",0,0,signature,0.6276897049163948
8589,SID_298,"Metercor Inc was founded in 1997 and is one of Canada's leading utility meter solutions (sales, installation, and service) providers focusing on water and natural gas",0,0,signature,0.6276629368122283
8590,SID_298,The Calgary headquartered company also services the emerging electricity smart metering market,0,0,signature,0.6115180181101184
8591,SID_298,"Metro Testing & Engineering Ltd was founded in 1987 and is headquartered in Burnaby, British Columbia",0,0,approval,0.6356873280875588
8592,SID_298,Metro is an engineering and materials testing company with 250 employees,0,0,approval,0.5960799638256624
8593,SID_298,Metros diverse and fully integrated oering make them a key partner on many of the countrys largest infrastructure projects,0,0,signature,0.6327585185555822
8594,SID_298,"Founded in 1982 and headquartered in Medicine Hat, Alberta, Nutters Bulk and Natural Foods Inc is a retailer, franchisor, and packager of vitamins and natural foods",0,0,approval,0.6056676874459531
8594,SID_298,"Founded in 1982 and headquartered in Medicine Hat, Alberta, Nutters Bulk and Natural Foods Inc is a retailer, franchisor, and packager of vitamins and natural foods",0,0,signature,0.6056676874459531
8595,SID_298,"With 23 stores (11 corporate and 12 franchised) located throughout Western Canada and 150 employees, Nutters has developed a successful business model that attracts loyal customers, top quality sta, entrepreneurial franchisees and suppliers of unique natural personal care, health, and organic products",0,0,signature,0.601903987254122
8596,SID_298,"Founded in 1983 and based in Vancouver, Protec Dental Laboratories (2021) Inc is the leading dental laboratory in British Columbia",0,0,approval,0.6265554647382428
8596,SID_298,"Founded in 1983 and based in Vancouver, Protec Dental Laboratories (2021) Inc is the leading dental laboratory in British Columbia",0,0,signature,0.6265554647382428
8597,SID_298,"Protec serves over 2,500 dentists across Canada and is considered a Canadian market leader in dental lab technology including 3D printing and digital scanning",0,0,signature,0.6247077310720633
8598,SID_298,"Founded in 1944, Shaw Dental Laboratory Inc is the leading network of dental laboratories in Ontario, with locations in Toronto, London, Ottawa and Kingston",0,0,signature,0.6287582632669225
8599,SID_298,"Shaw Lab Group, whose diverse customer base includes over 1,500 dentists, has an established reputation for technical leadership and outstanding customer service",0,0,signature,0.6360659901790418
8600,SID_298,"Smitty's Canada Inc was founded in 1960 and is headquartered in Calgary, Alberta",0,0,approval,0.6193917081712544
8601,SID_298,"With 85 locations across Canada (81 franchise locations and 1 corporate location), Smitty's is one of Canada's largest family restaurant chains",0,0,signature,0.6390677744977431
8603,SID_298,"Founded in 1969, Visage Cosmetics Limited is the leading franchisor of retail beauty and cosmetics services and products in Ontario",0,0,signature,0.6475583008080636
8604,SID_298,"With 31 locations throughout Ontario and one in Alberta, Visage Cosmetics has established enduring franchisee relationships and a reputation for outstanding guest service",0,0,signature,0.6159801731604295
8605,SID_298,"Founded in 1975, Wingenback Ltd is one of Canadas premier industrial and commercial logistics businesses",0,0,signature,0.6073078992596815
8606,SID_298,"Wingenback provides businesses and organizations across Canada with premier solutions in ATM-related products, high-end industrial moving and project management services",0,0,signature,0.6315192898929294
8607,SID_298,Wingenback serves,0,0,signature,0.5776586747642826
8608,SID_298,a broad span of industries with roots in the nancial and banking sector,0,0,signature,0.6477228210728889
8609,SID_298,"Wingenback has ve divisions that service Canada with their head oce in Calgary, Alberta",0,0,approval,0.5890653650666796
8609,SID_298,"Wingenback has ve divisions that service Canada with their head oce in Calgary, Alberta",0,0,signature,0.5890653650666796
8610,SID_298,"Equipment utilized to facilitate the various production processes in manufacturing, solutions and logistics related entities is sourced from a broad range of both domestic vendors and international vendors, who manufacture or source their resale products from a variety of domestic and international vendors",0,0,c1 (reporting entity),0.614337311448045
8611,SID_298,"Resale goods entities generally source their products from internationally based vendors who source their goods, or components of their goods, from a wide geographic array of providers",0,0,c1 (reporting entity),0.6112384132539034
8612,SID_298,"Dental industry participants generally source a signicant portion of dental treatment components and devices from international vendors, with India and China being key sourcing geographies",0,0,c1 (reporting entity),0.5995378107050585
8614,SID_298,The Reporting Entities combined supply chain is comprised of thousands of large and small vendors,0,0,c1 (reporting entity),0.5165243229550124
8615,SID_298,"The Reporting Entities have over 4000 trade and service provider vendors, approximately 260 of which each spend over $100 thousand per annum, representing over 70% of the scal 2023 expenditure completed with non aliated trade vendors",0,0,c1 (reporting entity),0.5813992643097053
8622,SID_298,Risk Assessment: The Reporting Entities will endeavour to conduct a risk assessment of new and existing direct suppliers to identify potential modern slavery risks or other human rights violations,0,0,c2 (operations),0.5778249285403881
8624,SID_298,"Reference sources include information from authorities such as the US government, NGOs and industry partners such as ILO Better Work, and The Institute for Human Rights and Business or industry bodies",0,0,c2 (operations),0.6237333023858629
8625,SID_298,Supplier Engagement: The Reporting Entities will endeavor to engage with direct suppliers to communicate expectations and requirements regarding modern slavery risks,0,0,c2 (operations),0.5548508185932457
1056,SID_209,"In accordance with our policies, if a situation of non-compliance is identified, TRX Gold will work to develop and implement a corrective plan to improve and remedy the situation",0,0,c2 (supply chains),0.5896541695527222
1268,SID_213,The Supplier Code of Conduct outlines the process for reporting violations under the Code and requires suppliers of PrairieSky to cooperate in PrairieSky investigations regarding potential violations thereunder,0,0,c2 (operations),0.5682721321401015
1268,SID_213,The Supplier Code of Conduct outlines the process for reporting violations under the Code and requires suppliers of PrairieSky to cooperate in PrairieSky investigations regarding potential violations thereunder,0,0,c2 (supply chains),0.5682721321401015
8629,SID_298,Disclosure and Communication: The Reporting Entities will endeavor to report on ndings and activities regarding modern slavery risks to the Board of Directors of Equicapita Income GP and seek to implement continuous improvement diligence policies and processes,0,0,c2 (operations),0.5982591691270018
8639,SID_298,"The Reporting Entities conduct manufacturing and service operations strictly within Canada, sourcing manufacturing inputs directly from continental providers",0,0,signature,0.5300792163543827
8639,SID_298,"The Reporting Entities conduct manufacturing and service operations strictly within Canada, sourcing manufacturing inputs directly from continental providers",0,0,c1 (reporting entity),0.5300792163543827
8641,SID_298,"Some of the equipment, production materials or resale products the Reporting Entities source, however, originate from international suppliers, notably from suppliers conducting operations in higher risk countries, as identied by the Walk Free Global Slavery Index",0,0,c1 (reporting entity),0.5819417468478567
8641,SID_298,"Some of the equipment, production materials or resale products the Reporting Entities source, however, originate from international suppliers, notably from suppliers conducting operations in higher risk countries, as identied by the Walk Free Global Slavery Index",0,0,c2 (structure),0.5819417468478567
8642,SID_298,"To better identify and understand the exposure to risks of modern slavery, the Reporting Entities have, to the extent possible, mapped the operational areas of its key tier 1 suppliers, as well as the operational locations of the suppliers to those suppliers (ie tier 2 suppliers)",0,0,c2 (operations),0.5374354193629375
8643,SID_298,"The Reporting Entities understand that supply chains reaching back to the resources extraction sector as related to mining for the components of steel and other metals, may be broadly considered a high-risk industry due to the risks relating to the geographies in which such businesses or their supply chains operate",0,0,c1 (reporting entity),0.5551500122191028
8643,SID_298,"The Reporting Entities understand that supply chains reaching back to the resources extraction sector as related to mining for the components of steel and other metals, may be broadly considered a high-risk industry due to the risks relating to the geographies in which such businesses or their supply chains operate",0,0,c2 (structure),0.5551500122191028
8644,SID_298,"Risks, for example, relate to",0,0,c2 (structure),0.5483902980545153
8645,SID_298,"the presence of militias, criminal organisations and corrupt governments in countries that are conict aected or prone to instability",0,0,c2 (structure),0.6283822359063183
8646,SID_298,the demand for base-skill workers in construction of infrastructure,0,0,c2 (structure),0.6260417343826292
8647,SID_298,frequent outsourcing of labour to third party contractors,0,0,c2 (structure),0.6038480087138125
8648,SID_298,low visibility over multi-tiered supply chains; and,0,0,c2 (structure),0.5045105603719127
8649,SID_298,"chartering and contracting sea transport, which is a known high-risk sector",0,0,c2 (structure),0.5983816847962729
8653,SID_298,"After due diligence in completing this report, the Reporting Entities are not currently aware of any forced labour or child labour transgressions",1,0,c2 (structure),0.6850833554151282
8660,SID_298,"To date, the Reporting Entities, after diligence completed to submit this report, are not aware of instances of child labour or forced labour in their supply chains",1,0,c2 (structure),0.6230103363193659
8663,SID_298,The Reporting Entities did not oer any formal training to employees on the issues of forced labour and child labour during the Reporting Period,1,1,c2 (operations),0.6146193620573756
8664,SID_298,"However, the Reporting Entities will endeavor to provide training for key leadership personnel and procurement teams to heighten awareness of modern slavery and to enhance awareness of how to mitigate modern slavery risks, as well as to promote understanding of internal due diligence processes",0,0,c2 (operations),0.5664815661721598
8666,SID_298,"As of the Reporting Period, no actions have been taken to formally assess the eectiveness of measures taken to date",0,1,c3 (risk description),0.3809309873256396
8668,SID_298,"The Reporting Entities will endeavor to track key performance indicators, which may include",0,0,c3 (risk description),0.5880184314559097
8669,SID_298,The % of annual total system expenditure of the global Tier 1 supply chain investigated (risk mapped),0,0,c3 (risk description),0.5480196714272098
8672,SID_298,The number of reported incidents of modern slavery by tier 1 vendors submitting modern slavery act reports,0,0,c3 (risk description),0.5352881361304918
8674,SID_298,"Additionally, the Reporting Entities will endeavour to review policies and procedures related to forced labour and child labour",0,0,c3 (risk description),0.5702059514306926
8732,SID_301,"As the rapidly growing real estate business of Canadas largest private company The Jim Pattison Group, Jim Pattison Developments Ltd recognizes the essential role that we have in ensuring that the supply chains that support our business operations adhere to the highest ethical standards, including the prevention and identification of forced labour and child labour in our supply chain",0,0,signature,0.6351306174492263
8735,SID_301,CORPORATE OVERVIEW AND SUPPLY CHAINS Company Structure and Background JPD is a private corporation incorporated in December 2001 under business registration number 122022882 BC0001,0,0,approval,0.6097049463173676
8736,SID_301,JPD is a company of The Jim Pattison Group which has been in operation since December 2001,0,0,approval,0.6051612728923385
8737,SID_301,"JPD is operated by a leadership team including the President, Senior Vice President, Vice President, Development & Investment, Vice President, Finance, Vice President, Construction & Project Management, and Directors of Property Management, Finance & Accounting, and Real Estate & Lease Administration",0,0,signature,0.6247779325518331
8739,SID_301,"The head office of JPD is located at #200 879 Marine Drive, North Vancouver, British Columbia with satellite offices currently located in Surrey and Nelson, British Columbia, as well as in Edmonton and Calgary, Alberta, employing 42 direct employees at present",0,0,approval,0.6119212248016864
8739,SID_301,"The head office of JPD is located at #200 879 Marine Drive, North Vancouver, British Columbia with satellite offices currently located in Surrey and Nelson, British Columbia, as well as in Edmonton and Calgary, Alberta, employing 42 direct employees at present",0,0,signature,0.6119212248016864
8740,SID_301,Company Activities JPD owns and manages a portfolio of 19 million square feet of income producing properties throughout Canada and the United States under Jim Pattison Developments (U.S.) Inc (JPDUS) (a company incorporated under the State of Washington),0,0,approval,0.5370069674719059
8740,SID_301,Company Activities JPD owns and manages a portfolio of 19 million square feet of income producing properties throughout Canada and the United States under Jim Pattison Developments (U.S.) Inc (JPDUS) (a company incorporated under the State of Washington),0,0,signature,0.5370069674719059
8741,SID_301,The JPD portfolio includes the largest portfolio of grocery anchored shopping centres in British Columbia and Alberta,0,0,signature,0.6163083783875308
8743,SID_301,"JPD supports the real estate operations of The Jim Pattison Group companies, which are identified on The Jim Pattison Groups website (www.jimpattison.com), through property development, construction, management, and investment",0,0,signature,0.5910504494702478
8744,SID_301,"In addition, JPD undertakes independent projects which span retail, office, industrial, and residential development",0,0,signature,0.6008085362298735
8745,SID_301,Page 3 of 6 Supply Chain JPDs supply chain includes businesses that are based in both Canada and the United States,0,0,c1 (reporting entity),0.6321291405466388
8746,SID_301,These businesses provide contractual services and products in final form to our company on an as required basis,0,0,c1 (reporting entity),0.6535391490848037
8747,SID_301,"JPD engages various businesses such as those that provide property services to assist with the maintenance, operations, and upkeep of its diverse portfolio to a first-class condition and standard, in addition to, consultants and contractors to help facilitate property development and construction",0,0,c1 (reporting entity),0.5980027079767246
8750,SID_301,"In respect of our business operations in Canada, in 2022, JPD procured goods and services from approximately 810 suppliers and contractors with total expenditures being approximately $82 million",0,0,signature,0.6195649103487362
8750,SID_301,"In respect of our business operations in Canada, in 2022, JPD procured goods and services from approximately 810 suppliers and contractors with total expenditures being approximately $82 million",0,0,c1 (reporting entity),0.6195649103487362
8751,SID_301,"While in 2023, JPD procured goods and services from approximately 896 suppliers and contractors with total expenditures being approximately $124 million",0,0,c1 (reporting entity),0.6111171447189419
8752,SID_301,"In respect of our business operations in the United States, in 2022, JPDUS procured goods and services from approximately 55 suppliers and contractors with total expenditures being approximately $15 million",0,0,c1 (reporting entity),0.6332511677137623
8753,SID_301,"While in 2023, JPDUS procured goods and services from approximately 88 suppliers and contractors with total expenditures being approximately $66 million",0,0,c1 (reporting entity),0.6214151575734576
8755,SID_301,"POLICIES AND DUE DILIGENCE PROCESSES Policies and Procedures With our Whistle Blower Policy enforced in June 2022, we communicate our values and expectations, setting a high bar for ourselves and our third-party suppliers and contractors, and make it clear that we do not tolerate any forms of injustice",0,0,c2 (operations),0.4838790138789057
8762,SID_301,"Through our Whistleblower Policy, we encourage the identification and prevention of any misconduct that may impact our commitment",0,0,c2 (operations),0.5357713908159895
8763,SID_301,This policy allows our employees to raise any serious concerns with the assurance that they will be protected from reprisal for whistleblowing in good faith,0,0,c2 (operations),0.54342220758004
8765,SID_301,"Our executive leadership team makes every effort to mitigate this risk, either directly or through JPDs employees, including carrying out our due diligence and audits to monitor the performance of our suppliers and to prevent our activities harming human rights",0,0,c2 (operations),0.6028512800472686
8768,SID_301,"To mitigate this risk, we follow a due diligence approach that includes the following steps",0,0,c2 (operations),0.5248957741736532
8769,SID_301,Supplier visits,0,0,c2 (operations),0.6537393194053933
